REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
BJ22XYP,142811,VAUXHALL,CROSSLAND,18/06/2025,3017000,Dudley Motor Company Vauxhall,Trindle Road,,DUDLEY,DY2 7AZ,,1384454100,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LV72ZVL,063436,VOLKSWAGEN,TCROSS,18/06/2025,3017040,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
YE22OFL,076586,CITROEN,C4,18/06/2025,3017043,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/06/2025,Newcastle Under Motorstore,Brymbo Road,Lymedale Park,Newcastle Under Lyme,ST5 9HX,,1782476140,Must call 1hour before collection and get a name,,AC01,
KR22AXY,081427,PEUGEOT,3008,18/06/2025,3017049,Wycliffe Peugeot Rugby,Leicester Road,,RUGBY,CV21 1NZ,,1788562731,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
CP22VTW,024092,AUDI,Q2,18/06/2025,3017070,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/06/2025,Salford Vauxhall/Fiat/Abrath/MG,1 Brunel Ave,,Salford,M5 4BE,,1616763710,Must call 1hour before collection and get a name,,AC01,
WP72RVT,009818,AUDI,Q2,18/06/2025,3017078,Mon Motors Audi Bristol,Lysander Road,,BRISTOL,BS10 7FF,,1179581450,23/06/2025,West Bromwich Motorstore,Millennium Park,New Swan Lane,West Bromwich,B70 0NR,,1218173570,Must call 1hour before collection and get a name,,AC01,
SD22AHF,151962,HYUNDAI,KONA,18/06/2025,3017080,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/06/2025,West Bromwich Motorstore,Millennium Park,New Swan Lane,West Bromwich,B70 0NR,,1218173570,Must call 1hour before collection and get a name,,AC01,
PK23XYH,598301,CITROEN,BERLINGO,18/06/2025,3017081,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,West Bromwich Motorstore,Millennium Park,New Swan Lane,West Bromwich,B70 0NR,,1218173570,Must call 1hour before collection and get a name,,AC01,
KM22ZWN,039086,VAUXHALL,MOKKA,18/06/2025,3017083,York Ward & Rowlatt Vauxhall Wellingborough,WELLINGBOROUGH,,WELLINGBOROUGH,NN8 4LG,,,23/06/2025,West Bromwich Motorstore,Millennium Park,New Swan Lane,West Bromwich,B70 0NR,,1218173570,Must call 1hour before collection and get a name,,AC01,
EK20RZF,R62860,BMW,X1,18/06/2025,3017087,Sytner Mercedes-Benz of Loughton,3 Langston Road,,Loughton,IG10 3SD,,2084187700,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BYZ3210,112771,KIA,XCEED,18/06/2025,3017097,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BJ24ZBE,060332,VOLKSWAGEN,TAIGO,18/06/2025,3017099,Johnsons Volkswagen Birmingham,Lawley Middleway,,BIRMINGHAM,B4 7XT,,1217036600,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
EK74KHA,498273,RENAULT,ARKANA,18/06/2025,3017124,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
AP74LXJ,077276,MG,HS,18/06/2025,3017130,Crayford & Abbs MG,Crayford and Abbs Ltd,,Norfolk,NR25 6QJ,,1263588160,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BL71ZHA,106676,CITROEN,C3,18/06/2025,3017137,Arbury Peugeot Nuneaton,366 Nuneaton Road,,BEDWORTH,CV12 9RR,,2476313146,23/06/2025,Leyland Motorstore,Goldenhill Lane,Farrington Ind Est,Leyland,PR25 3GG,,1772419400,Must call 1hour before collection and get a name,,AC01,
WR23LTU,C00805,FORD,FIESTA,18/06/2025,3017158,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,Chesterfield Motorstore,Meltham Way,,Chesterfield,S41 7LG,,1246956450,Must call 1hour before collection and get a name,,AC01,
PY23DTF,264649,NISSAN,JUKE,18/06/2025,3017159,J Edgar & Son Nissan Rowrah,Daleside Garage,,FRIZINGTON,CA26 3XJ,,1946861607,23/06/2025,Dumfries BMW/MINI,York House,Annan Road,Dumfries,DG1 3AW,,1387340810,Must call 1hour before collection and get a name,,AC01,
WG72NUC,043094,VOLKSWAGEN,TAIGO,18/06/2025,3017142,Vertu Volvo Taunton,Priory Way,,TAUNTON,TA1 2BB,,1392536617,23/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
HY73YNS,732150,CITROEN,C3,18/06/2025,3017162,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/06/2025,Chesterfield Motorstore,Meltham Way,,Chesterfield,S41 7LG,,1246956450,Must call 1hour before collection and get a name,,AC01,
BV22NGG,318781,RENAULT,ARKANA,18/06/2025,3017183,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1215432480,Must call 1hour before collection and get a name,,AC01,
OV22VCM,194754,HYUNDAI,TUCSON,18/06/2025,3017184,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1215432480,Must call 1hour before collection and get a name,,AC01,
AK22WRT,182916,NISSAN,JUKE,18/06/2025,3017258,Smiths Nissan Peterborough,Sturrock Way,,Peterborough,PE3 8YL,,1733267606,23/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
EO25UUB,071972,MG,HS,18/06/2025,3017260,Glyn Hopkin Nissan Romford,279-289 London Road,,ROMFORD,RM7 9NP,,1708737999,23/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
AE71ONF,351092,SSANGYONG,TIVOLI,18/06/2025,3017261,EMG Kia Ely,Angel Drove,,Ely,CB7 4DT,,1353611611,23/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
