REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
AF73KGU,128866,VAUXHALL,MOKKA,17/06/2025,3015820,Thurlow Nunn Vauxhall Kings Lynn,Campbells Meadow,,KING'S LYNN,PE30 4YN,,1553769799,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
PF24MXU,208515,VOLKSWAGEN,TROC,17/06/2025,3016276,Johnsons VW Liverpool,38 Derby Road,,Liverpool,L20 1AB,,1519223344,20/06/2025,Blackpool Vauxhall/Jeep/Vanstore,Whitehills Business Park,,Blackpool,FY4 5PQ,,,Must call 1hour before collection and get a name,,AC01,
DC73CWX,077497,SEAT,ARONA,17/06/2025,3015669,Johnsons SEAT Liverpool,Pall Mall,,Liverpool,L3 6AL,,1512432100,20/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
MA20XWG,020673,MG,HS,17/06/2025,3015876,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,20/06/2025,Huddersfield,Renault/Dacia/Fiat/Abarth/Jeep/Alfa Romeo 649 Leeds Road,,Huddersfield,HD2 1YS,,1484955460,Must call 1hour before collection and get a name,,AC01,
GD73FHO,355153,RENAULT,AUSTRAL,17/06/2025,3015775,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,20/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
NY24GHO,017990,NISSAN,JUKE,17/06/2025,3015717,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FH24TWL,300941,DACIA,JOGGER,17/06/2025,3015641,Vertu Dacia Nottingham,Haydn Road,,Nottingham,NG5 1EA,,3445580510,20/06/2025,Liverpool Renault / Dacia / Alpine,Sefton Street,,Liverpool,L8 6PZ,,1515528000,Must call 1hour before collection and get a name,,AC01,
AK72YVB,047729,SKODA,KAMIQ,17/06/2025,3015696,Wings Škoda Peterborough,Fenlake Business Centre,,Peterborough,PE1 5BQ,,1733296969,20/06/2025,Burton Motorstore,James Brindley Way,Stretton,Burton On Trent,DE13 0LB,,1283387740,Must call 1hour before collection and get a name,,AC01,
LG74KGE,045027,NISSAN,JUKE,17/06/2025,3015877,SMC Ford Uxbridge,139 Cowley Road,,Uxbridge,UB8 2AG,,1895807530,20/06/2025,York Motorstore,Nether Poppleton,,York,YO26 6RL,,7000000000,Must call 1hour before collection and get a name,,AC01,
MH24PXS,103383,CITROEN,C3,17/06/2025,3015718,TrustFord Wilmslow,A34 BYPASS,,WILMSLOW,SK9 1AE,,1625257777,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
PJ22UNG,112958,KIA,XCEED,17/06/2025,3016245,Chorley Group Nissan Chorley,Ackhurst Road,,CHORLEY,PR7 1NN,,1257448898,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
NL22ULJ,019404,CITROEN,C4,17/06/2025,3015770,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,20/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
MA22NZZ,022526,CITROEN,C4,17/06/2025,3015768,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,20/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
SL22XRY,190398,HYUNDAI,TUCSON,17/06/2025,3015740,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
EJ22GZC,210238,VAUXHALL,CROSSLAND,17/06/2025,3015646,Lookers Ford Colchester,61 Magdalen Street,,Essex,CO1 2JU,,1206225355,20/06/2025,Liverpool Renault / Dacia / Alpine,Sefton Street,,Liverpool,L8 6PZ,,1515528000,Must call 1hour before collection and get a name,,AC01,
FL22YVD,815008,VAUXHALL,GRANDLAND,17/06/2025,3015800,Smiths Vauxhall Ilkeston,Waterside Retail Park,,ILKESTON,DE7 5TW,,1159322387,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BD22YPA,814513,VAUXHALL,GRANDLAND,17/06/2025,3015802,T Wall Citroen Pensnett,High Street,,Kingswinford,DY6 8XB,,1384288333,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FP22XDL,036042,KIA,SPORTAGE,17/06/2025,3015692,TMS Volvo Leicester,511 Melton Road,,Leicester,LE4 7SJ,,1162758800,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
DK20WCA,133956,MERCEDES-BENZ,CLA CLASS,17/06/2025,3014438,Mercedes-Benz of Liverpool,66-68 Pall Mall,,LIVERPOOL,L3 7DB,,1512274171,20/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
LS69NEN,021864,NISSAN,JUKE,17/06/2025,3015787,Stellantis & You Peugeot West London,634 Chiswick High Road,,London,W4 5RY,,2089573000,20/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
LR20YWJ,366681,VOLKSWAGEN,TIGUAN,17/06/2025,3015753,Alan Day Volkswagen Hampstead,Alan Day Hampstead,,London,NW9 6TD,,2036130069,20/06/2025,Salford Vauxhall/Fiat/Abrath/MG,1 Brunel Ave,,Salford,M5 4BE,,1616763710,Must call 1hour before collection and get a name,,AC01,
LT22KWW,172856,TOYOTA,C-HR,17/06/2025,3015734,Volvo Cars London West,115 Power Road,,London,W4 5PY,,2088345858,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LP69HGY,361119,VOLKSWAGEN,TIGUAN,17/06/2025,3015677,Stellantis & You Peugeot Chingford,457 Chingford Road,,London,E4 8SP,,2084983100,20/06/2025,Chesterfield Motorstore,Meltham Way,,Chesterfield,S41 7LG,,1246956450,Must call 1hour before collection and get a name,,AC01,
EK22NPC,059527,PEUGEOT,3008,17/06/2025,3015672,Stellantis & You Peugeot Chingford,457 Chingford Road,,London,E4 8SP,,2084983100,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
EX20YPZ,116747,MERCEDES-BENZ,CLA CLASS,17/06/2025,3016243,Sytner Mercedes-Benz of Loughton,3 Langston Road,,Loughton,IG10 3SD,,2084187700,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FG22YZT,101349,SKODA,KAMIQ,17/06/2025,3015861,Vertu Hyundai Mansfield,Southwell Road West,,Mansfield,NG18 4LW,,3445586370,20/06/2025,Greenock Used Cars Pottery street,7 Pottery Street,,Greenock,PA15 2UH,,1475603484,Must call 1hour before collection and get a name,,AC01,
CX22VEF,L43367,FORD,ECOSPORT,17/06/2025,3015638,Pentraeth Automotive Mazda Menai Bridge,Henffordd Garage,,MENAI BRIDGE,LL59 5RW,,1248712002,20/06/2025,Liverpool Renault / Dacia / Alpine,Sefton Street,,Liverpool,L8 6PZ,,1515528000,Must call 1hour before collection and get a name,,AC01,
CK22KVD,006098,CITROEN,C5 AIRCROSS,17/06/2025,3015801,Keith Price Garages Jeep Abergavenny,Merthyr Road,,Monmouthshire,NP7 5DB,,1873857644,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
AU22RDZ,505801,SEAT,ATECA,17/06/2025,3015773,Group 1 Škoda Norwich,1 Wingate Way,,NORWICH,NR2 4UY,,1603751050,20/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
FG22GGV,033195,AUDI,Q2,17/06/2025,3015675,Marshall Volvo Nottingham,Riverside Retail Park,,Nottingham,NG2 1RS,,1159002620,20/06/2025,Chesterfield Motorstore,Meltham Way,,Chesterfield,S41 7LG,,1246956450,Must call 1hour before collection and get a name,,AC01,
BN22CCE,228297,VAUXHALL,CORSA,17/06/2025,3015763,Drive Vauxhall Nuneaton,Eliot Business Park,,Nuneaton,CV10 7RP,,2477460741,20/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
WG22NNB,S88252,FORD,ECOSPORT,17/06/2025,3015762,Yeomans Nissan Plymouth,12-14 Durnford Street,,Plymouth,PL1 3QL,,1752544844,20/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
RE69PFJ,097254,MERCEDES-BENZ,CLA CLASS,17/06/2025,3015738,Advance Vauxhall Slough,Slough House,,Slough,SL1 4UN,,1753744844,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
WU22XLM,243148,MG,ZSS,17/06/2025,3015741,Marshall Volkswagen Van Centre Bridgwater,191 Bristol Road,,Somerset,TA6 4BJ,,1278444999,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LM22NHX,043361,AUDI,Q2,17/06/2025,3015693,Marshall Volkswagen St Albans,11 Alban Park,,St Albans,AL4 0JJ,,1727890100,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LS22MSY,K93641,BMW,2 SERIES,17/06/2025,3015798,Berry BMW Thames Ditton,Berry Thames Ditton BMW,,Surbiton,KT6 5PZ,,2083981111,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
WJ22WMG,024184,CITROEN,C4,17/06/2025,3016203,Howards Citroen Taunton,3 Priorswood Road,,TAUNTON,TA2 8DN,,1823239120,20/06/2025,Manchester Vauxhall,Del To Storage Compound,Thornbury Road,Manchester,M32 0RB,,7857916554,Must call 1hour before collection and get a name,,AC01,
LL22NKF,835353,HYUNDAI,KONA,17/06/2025,3015650,Hyundai Watford,5 Greenhill Crescent,,Watford,WD18 8TF,,1923888800,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BK22LTU,K68577,BMW,2 SERIES,17/06/2025,3015804,Paul Rigby Volvo Lye,Grange Lane,,West Midlands,DY9 7HH,,1384441133,20/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
GU22XFJ,024854,CITROEN,C4,17/06/2025,3015875,Yeomans Peugeot Worthing,Littlehampton Road,,WORTHING,BN12 6PB,,1903502333,20/06/2025,York Motorstore,Nether Poppleton,,York,YO26 6RL,,7000000000,Must call 1hour before collection and get a name,,AC01,
CX20YHJ,036766,TOYOTA,C-HR,17/06/2025,3015754,Evans Halshaw Ford Wrexham,Wrexham Road,,WREXHAM,LL14 4EJ,,1978365585,20/06/2025,Salford Vauxhall/Fiat/Abrath/MG,1 Brunel Ave,,Salford,M5 4BE,,1616763710,Must call 1hour before collection and get a name,,AC01,
