REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
HJ22WXG,311072,RENAULT,ARKANA,20/05/2025,2987073,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,23/05/2025,Liverpool Renault / Dacia / Alpine,Sefton Street,,Liverpool,L8 6PZ,,1515528000,Must call 1hour before collection and get a name,,AC01,
MJ73GVF,570029,RENAULT,CLIO,20/05/2025,2987074,Arnold Clark Jeep Huddersfield,649 Leeds Road,,Huddersfield,HD2 1YS,,1484412000,23/05/2025,Liverpool Renault / Dacia / Alpine,Sefton Street,,Liverpool,L8 6PZ,,1515528000,Must call 1hour before collection and get a name,,AC01,
PK21SFE,113297,RENAULT,CAPTUR,20/05/2025,2987075,JCB Renault Medway,110 High Street,,Rainham,ME8 8AR,,1634377244,23/05/2025,Liverpool Renault / Dacia / Alpine,Sefton Street,,Liverpool,L8 6PZ,,1515528000,Must call 1hour before collection and get a name,,AC01,
MD24KBX,110646,CUPRA,FORMENTOR,20/05/2025,2987090,Stoneacre MG Rochdale,Queensway,,Rochdale,OL11 1TJ,,1706633222,23/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
WD72BWM,206316,NISSAN,QASHQAI,20/05/2025,2987091,Vospers Vauxhall Plymouth,Vospers Compound Thornbury Road,,Plymouth,PL6 7PP,,1752636363,23/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
HY24ONW,048075,VOLKSWAGEN,TAIGO,20/05/2025,2987092,Snows Toyota Hedge End,Snows House,,SOUTHAMPTON,SO30 2RA,,1489799820,23/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
YS24EGD,124906,SEAT,IBIZA,20/05/2025,2987095,Vertu Nissan Chesterfield,1 Discovery Way,,CHESTERFIELD,S41 9EG,,3446591748,23/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
EN73LKU,252938,KIA,SPORTAGE,20/05/2025,2987117,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
MX22ZZJ,L86421,FORD,FIESTA,20/05/2025,2987118,IMG SEAT Warrington,Bewsey Road,,WARRINGTON,WA5 0JX,,1925428730,23/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
SK73FKP,013556,NISSAN,X-TRAIL,20/05/2025,2987120,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,23/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
AV23NVG,031484,SEAT,ARONA,20/05/2025,2987123,Marriott Škoda Ipswich,301 Woodbridge Road,,Ipswich,IP4 4AU,,1473944152,23/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BN71XMR,260805,TOYOTA,COROLLA,20/05/2025,2987124,Allen Kia Solihull,262 Four Ashes Rd,Dorridge,Solihull,B93 8NE,,1215140516,23/05/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
YH24RYX,067148,SEAT,ARONA,20/05/2025,2987126,Cars2 SEAT Wakefield,Waldorf Way,,Wakefield,WF2 8DH,,1924433421,23/05/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
DX22OJH,205945,HONDA,HR-V,20/05/2025,2987127,Listers Omoda Solihull,790-820 Stratford Road,,Solihull,B90 4BQ,,1217463456,23/05/2025,Leeds Roseville Road Motorstore,Roseville Road,,Leeds,LS8 5QP,,1137333804,Must call 1hour before collection and get a name,,AC01,
