REG NUMBER,VIN,MAKE,MODEL,COLLECTION DATE,YOUR REF NO,COLLECTION ADDR1,COLLECTION ADDR2,COLLECTION ADDR3,COLLECTION ADDR4,COLLECTION POSTCODE,COLLECTION CONTACT NAME,COLLECTION PHONE,DELIVERY DATE,DELIVERY ADDR1,DELIVERY ADDR2,DELIVERY ADDR3,DELIVERY ADDR4,DELIVERY POSTCODE,DELIVERY CONTACT NAME,DELIVERY CONTACT PHONE,SPECIAL INSTRUCTIONS,PRICE,CUSTOMER REF,TRANSPORT TYPE
YD23LTJ,140370,SKODA,KAMIQ,12/06/2025,3011719,D. M. Keith Škoda Leeds,Thwaite Gate,,Leeds,LS10 1DY,,1132771777,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1518329460,Must call 1hour before collection and get a name,,AC01,
GSZ1932,151309,HYUNDAI,KONA,12/06/2025,3011682,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
AO24YWH,051722,HYUNDAI,KONA,12/06/2025,3011706,Motorvogue Hyundai Norwich,Cromer Road,,Norwich,NR6 6NB,,1603537035,17/06/2025,Stafford Motorstore,Spitfire Close,,Stafford,ST16 1GX,,1785904820,Must call 1hour before collection and get a name,,AC01,
BV74YDA,051068,VOLKSWAGEN,POLO,12/06/2025,3011718,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1518329460,Must call 1hour before collection and get a name,,AC01,
DE24XRL,049143,AUDI,Q2,12/06/2025,3011680,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
NU25LFL,145838,NISSAN,QASHQAI,12/06/2025,3011717,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1518329460,Must call 1hour before collection and get a name,,AC01,
GJ24NBZ,945955,KIA,STONIC,12/06/2025,3011685,JCB Kia Rainham,Manor Farm,,Gillingham,ME7 2XH,,1634235191,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
LL72KGX,019054,VOLKSWAGEN,TIGUAN,12/06/2025,3011665,Citygate CUPRA Twickenham,40 South Road,,Twickenham,TW2 5NT,,2083571230,17/06/2025,Burton Motorstore,James Brindley Way,Stretton,Burton On Trent,DE13 0LB,,1283387740,Must call 1hour before collection and get a name,,AC01,
LT22POH,024528,VOLKSWAGEN,TIGUAN,12/06/2025,3011677,Group 1 Volkswagen Romford,Colchester Road,,Romford,RM3 0GU,,1708330540,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
EK71SDZ,097134,PEUGEOT,TRAVELLER,12/06/2025,3011720,Essex Ford Dunton,Dunton Ford Link,,Basildon,SS15 6GB,,1268921796,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
PX72ZBR,555843,VOLKSWAGEN,TROC,12/06/2025,3011713,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
GSZ1934,182920,HYUNDAI,TUCSON,12/06/2025,3011681,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FV22UHX,201506,VAUXHALL,CROSSLAND,12/06/2025,3011687,Walkers Vauxhall Worksop,Retford Road,,WORKSOP,S80 2RZ,,1909501111,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
MT72XNH,072035,RENAULT,CLIO,12/06/2025,3011692,Renault Retail Group Dacia Manchester,Trinity Way,,Manchester,M3 7FT,,1617174180,17/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YO24NVD,034720,SKODA,KAMIQ,12/06/2025,3011704,Stellantis & You Peugeot Sheffield,615 Penistone Road,,Sheffield,S6 2GA,,1142856150,17/06/2025,Stafford Motorstore,Spitfire Close,,Stafford,ST16 1GX,,1785904820,Must call 1hour before collection and get a name,,AC01,
FP22ROU,219663,VAUXHALL,CROSSLAND,12/06/2025,3011753,Pentagon Vauxhall Mansfield,Sutton Road,,MANSFIELD,NG18 5HX,,3303906799,17/06/2025,Stafford Motorstore,Spitfire Close,,Stafford,ST16 1GX,,1785904820,Must call 1hour before collection and get a name,,AC01,
VRZ6821,027383,VAUXHALL,MOKKA,12/06/2025,3011754,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,Stafford Motorstore,Spitfire Close,,Stafford,ST16 1GX,,1785904820,Must call 1hour before collection and get a name,,AC01,
HJ22YBY,040588,AUDI,Q2,12/06/2025,3011763,Sandown Mercedes-Benz of Poole,Holes Bay Road,,Poole,BH15 2BD,,1202666330,17/06/2025,Stafford Motorstore,Spitfire Close,,Stafford,ST16 1GX,,1785904820,Must call 1hour before collection and get a name,,AC01,
FG20ELX,072005,VOLKSWAGEN,POLO,12/06/2025,3011770,Parkway Volkswagen Derby,Locomotive Way,,DERBY,DE24 8PU,,1332268800,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
HG71VJK,121823,VAUXHALL,VIVARO,12/06/2025,3011790,Hendy Renault Poole,Compound,,POOLE,BH17 0GH,,1202974036,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
GP73AGO,342223,CITROEN,C3,12/06/2025,3011803,Yeomans Nissan Worthing,33-35 Brougham Road,,WORTHING,BN11 2NR,,1903820442,17/06/2025,Leyland Motorstore,Goldenhill Lane,Farrington Ind Est,Leyland,PR25 3GG,,1772419400,Must call 1hour before collection and get a name,,AC01,
AX24GBY,323164,KIA,SPORTAGE,12/06/2025,3011808,Glyn Hopkin Kia Colchester,Ipswich Road,,Colchester,CO4 9TF,,1206855455,17/06/2025,Preston Motorstore,116 Hartington Rd,,Preston,PR1 8PQ,,1772418090,Must call 1hour before collection and get a name,,AC01,
FL73LUA,798349,PEUGEOT,2008,12/06/2025,3011810,Evans Halshaw Peugeot Mansfield,Oak Tree Lane,,MANSFIELD,NG18 4LF,,1623422244,17/06/2025,Preston Motorstore,116 Hartington Rd,,Preston,PR1 8PQ,,1772418090,Must call 1hour before collection and get a name,,AC01,
OE22EUV,238596,VAUXHALL,CROSSLAND,12/06/2025,3011811,Marshall Škoda Oxford,2 Oxford Road,,Oxford,OX5 1AA,,1865686333,17/06/2025,Leyland Motorstore,Goldenhill Lane,Farrington Ind Est,Leyland,PR25 3GG,,1772419400,Must call 1hour before collection and get a name,,AC01,
NJ24LLD,268188,KIA,SPORTAGE,12/06/2025,3011812,Allingtons Kia Ashington,11 Freemans Way,,Ashington,NE63 0YB,,1670817997,17/06/2025,Preston Motorstore,116 Hartington Rd,,Preston,PR1 8PQ,,1772418090,Must call 1hour before collection and get a name,,AC01,
LO73UZM,045761,VOLKSWAGEN,TROC,12/06/2025,3011820,Citygate Volkswagen Watford,Otterspool Way,,Watford,WD25 8HL,,1923255055,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
EO71HNT,325992,MERCEDES-BENZ,GL CLASS,12/06/2025,3011822,Brayley Mazda Milton Keynes,Barnsdale Drive,,MILTON KEYNES,MK4 4DD,,1908866200,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
WN74MJJ,120890,VOLKSWAGEN,POLO,12/06/2025,3011829,Mon Motors Volkswagen Bath,Locksbrook Road,,Bath,BA1 3EU,,1225325800,17/06/2025,Preston Motorstore,116 Hartington Rd,,Preston,PR1 8PQ,,1772418090,Must call 1hour before collection and get a name,,AC01,
LR20GXK,012776,VOLKSWAGEN,GOLF,12/06/2025,3011830,W J King Vauxhall Dartford,581-597 Princes Road,,DARTFORD,DA2 6EA,,1322227581,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
GF22PZW,232487,VAUXHALL,CORSA,12/06/2025,3011841,Marshall Hyundai Maidstone,Bircholt Road,,Maidstone,ME15 9XY,,1622393780,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
ND72VRC,797782,PEUGEOT,2008,12/06/2025,3011891,Sherwoods Durham Peugeot,Alma Place,,Durham,DH1 2HN,,1913574473,17/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
KV22XTH,029741,AUDI,Q2,12/06/2025,3011787,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,Preston Motorstore,116 Hartington Rd,,Preston,PR1 8PQ,,1772418090,Must call 1hour before collection and get a name,,AC01,
BG24LHY,316030,MG,HS,12/06/2025,3011799,BCA Fleet Solutions Ltd,Geddington Rd B,,Corby,NN18 8ET,,1536212786,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
PO73VXW,715068,RENAULT,CAPTUR,12/06/2025,3011801,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
FV74ZRA,309047,VAUXHALL,CORSA,12/06/2025,3011813,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
LS22NMK,290683,MERCEDES-BENZ,CLA CLASS,12/06/2025,3011814,Sytner Mercedes-Benz of Colindale,403 Edgware Road,,London,NW9 0HX,,2082051212,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
EJ73VNE,L71059,FORD,FIESTA,12/06/2025,3011817,York Ward & Rowlatt Vauxhall Wellingborough,WELLINGBOROUGH,,WELLINGBOROUGH,NN8 4LG,,,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
AJ73VGL,P02558,BMW,2 SERIES,12/06/2025,3011821,Sycamore Peterborough Ltd,Papyrus Road,,PETERBOROUGH,PE4 5HW,,1733707070,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
YY22ZNN,312015,VAUXHALL,CROSSLAND,12/06/2025,3011823,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,17/06/2025,Leyland Motorstore,Goldenhill Lane,Farrington Ind Est,Leyland,PR25 3GG,,1772419400,Must call 1hour before collection and get a name,,AC01,
YY74KMA,022623,FIAT,600,12/06/2025,3011824,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
PK74GVU,087931,VOLKSWAGEN,TCROSS,12/06/2025,3011825,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
GK22UBR,616719,CITROEN,BERLINGO,12/06/2025,3011866,Wilmoths Citroen Folkestone,Foord Road,,FOLKESTONE,CT19 5AE,,1303245588,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
DE22FOV,Y60185,FORD,CONNECT,12/06/2025,3011874,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
YP22LDD,310132,TOYOTA,COROLLA,12/06/2025,3011882,IT Fleet Loughborough,The Driving Centre,,Loughborough,LE12 5SH,,7483095739,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
VGZ6442,087415,PEUGEOT,208,12/06/2025,3011883,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
FN22OXM,165977,VOLKSWAGEN,GOLF,12/06/2025,3011886,Marshall Volvo Derby,Stadium View,,Derby,DE24 8JG,,1332981900,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BF22EOA,089686,HYUNDAI,KONA,12/06/2025,3011892,Vertu Ford West Bromwich,New Swan Lane,,WEST BROMWICH,B70 0NS,,3445586333,17/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
AP22AZT,208424,VAUXHALL,CROSSLAND,12/06/2025,3011903,Holden MG Norwich,Raynham Street,,Norwich,NR2 4LL,,1603628911,17/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
EJ71FWA,102497,VAUXHALL,MOKKA,12/06/2025,3011906,BCA Fleet Solutions Ltd,BCA Fleet Solutions,,Corby,NN18 8EZ,,1536212786,17/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
PJ72CTZ,350081,VAUXHALL,CROSSLAND,12/06/2025,3011755,Arnold Clark Renault Wigan,Scot Lane,,WIGAN,WN5 0PS,,1924973494,17/06/2025,Stafford Motorstore,Spitfire Close,,Stafford,ST16 1GX,,1785904820,Must call 1hour before collection and get a name,,AC01,
DV22VHC,541375,KIA,NIRO,12/06/2025,3011784,Furrows Kia Telford,Haybridge Road Industrial Est,,TELFORD,TF1 2FF,,1952641433,17/06/2025,Preston Motorstore,116 Hartington Rd,,Preston,PR1 8PQ,,1772418090,Must call 1hour before collection and get a name,,AC01,
YC74CFX,352788,KIA,SPORTAGE,12/06/2025,3011809,JCT600 Kia Castleford,Park Road,,Castleford,WF10 4RS,,1977665300,17/06/2025,Preston Motorstore,116 Hartington Rd,,Preston,PR1 8PQ,,1772418090,Must call 1hour before collection and get a name,,AC01,
MT22KVZ,Y04256,FORD,FIESTA,12/06/2025,3011816,Peoples Ford Prescot,Bridge Road,,PRESCOT,L34 5TD,,1514315000,17/06/2025,Prep Centre Wolverhampton,Bearing Drive,Steel Park Way,Wolverhampton,WV11 3SV,,1902937977,Must call 1hour before collection and get a name,,AC01,
YR22EYC,075223,SEAT,IBIZA,12/06/2025,3011869,Stoneacre Peugeot Chesterfield,Brimington Road North,,CHESTERFIELD,S41 9AJ,,1246450450,17/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YS22NTG,082176,PEUGEOT,3008,12/06/2025,3011872,Marshall Nissan Doncaster,11 Merchant Way,,Doncaster,DN2 4BH,,1302972890,17/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YF21HMD,677605,CITROEN,C4 SPACETOURER,12/06/2025,3011878,D. M. Keith Škoda Bradford,Sidings Close,,BRADFORD,BD2 1AZ,,1274715200,17/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
YE22RHU,T35649,FORD,KUGA,12/06/2025,3011881,Stoneacre Ford York,Jockey Lane,,York,YO32 9GY,,1904625371,17/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
PE74NKD,251215,MG,3,12/06/2025,3011893,Chapelhouse MG St Helens,Chapelhouse Motors,,St Helens,WA10 3DB,,1744738000,17/06/2025,4 Arnold Clark Accrington Logistics Hub,Henry St,,Accrington,BB5 4EQ,,7775022311,Must call 1hour before collection and get a name,,AC01,
DS73ONG,252874,KIA,SPORTAGE,12/06/2025,3011895,Furrows Kia Shrewsbury,Benbow Business Park,,SHREWSBURY,SY1 3EQ,,1743454444,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
BF24LKZ,097636,SKODA,KAROQ,12/06/2025,3011897,Listers Škoda Coventry,Earl Place Business Park,,Coventry,CV4 9XH,,2476686699,17/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
ND22CWP,158651,KIA,E-NIRO,12/06/2025,3011900,VS Coalville FP,Motability Operations Ltd,,Coalville,LE67 3HG,,7787288375,17/06/2025,18 Arnold Clark Stoke Logistics Hub,Linley Road,"Talke, Kidsgrove",Stoke On Trent,ST7 1GL,,1782968610,Must call 1hour before collection and get a name,,AC01,
MT72NZN,624376,VOLKSWAGEN,TROC,12/06/2025,3011905,Group 1 Volkswagen Altrincham,Manchester Road,,ALTRINCHAM,WA14 4PJ,,1616058100,17/06/2025,Bolton Motorstore,Springfield,,Bolton,BL2 1HY,,5000000000,Must call 1hour before collection and get a name,,AC01,
